exercise	bike	purpose
export	crop	purpose
control	device	purpose
time	table	other
time	people	other
time	visitor	other
time	offender	other
time	winner	other
time	champion	other
risk	system	other
land	system	other
contract	system	other
fund	system	other
permit	system	other
benefit	system	other
bonus	system	other
leadership	system	other
pay	system	other
credit	system	other
equity	plan	other
portfolio	strategy	other
skin	tone	complement
ocean	temperature	complement
oven	temperature	complement
water	temperature	complement
student	age	complement
worker	age	complement
passenger	age	complement
warranty	length	complement
clock	speed	complement
transmission	speed	complement
wind	speed	complement
brand	name	complement
city	name	complement
company	name	complement
domain	name	complement
fund	name	complement
place	name	complement
product	name	complement
street	name	complement
user	name	complement
victim	name	complement
account	number	complement
flight	number	complement
jersey	number	complement
student	number	complement
ticket	number	complement
book	title	complement
job	title	complement
magazine	title	complement
category	code	complement
asset	value	complement
breakup	value	complement
cash	value	complement
currency	value	complement
entertainment	value	complement
export	value	complement
home	value	complement
import	value	complement
investment	value	complement
land	value	complement
liquidation	value	complement
market	value	complement
portfolio	value	complement
property	value	complement
share	value	complement
shock	value	complement
stock	value	complement
time	value	complement
transfer	value	complement
completion	percentage	complement
fielding	percentage	complement
shooting	percentage	complement
abortion	rate	complement
accident	rate	complement
accuracy	rate	complement
approval	rate	complement
cancer	rate	complement
burglary	rate	complement
casualty	rate	complement
completion	rate	complement
death	rate	complement
default	rate	complement
delinquency	rate	complement
employment	rate	complement
enrollment	rate	complement
error	rate	complement
failure	rate	complement
fatality	rate	complement
divorce	rate	complement
homicide	rate	complement
illiteracy	rate	complement
mortality	rate	complement
mortgage	rate	complement
murder	rate	complement
participation	rate	complement
pass	rate	complement
penetration	rate	complement
pregnancy	rate	complement
prevalence	rate	complement
recovery	rate	complement
reimbursement	rate	complement
rejection	rate	complement
repurchase	rate	complement
response	rate	complement
reversal	rate	complement
saving	rate	complement
suicide	rate	complement
support	rate	complement
survival	rate	complement
vacancy	rate	complement
infection	rate	complement
graduation	rate	complement
incarceration	rate	complement
literacy	rate	complement
injury	rate	complement
conversion	rate	complement
cure	rate	complement
incidence	rate	complement
return	rate	complement
success	rate	complement
approval	rating	complement
ad	rate	complement
advertising	rate	complement
borrowing	rate	complement
capital gains	rate	complement
cash	rate	complement
finance	rate	complement
freight	rate	complement
fund	rate	complement
room	rate	complement
royalty	rate	complement
electricity	rate	complement
subsidy	rate	complement
tariff	rate	complement
credit	rate	complement
currency	rate	complement
deposit	rate	complement
consumption	rate	complement
growth	rate	complement
inflation	rate	complement
aid	rate	complement
annuity	rate	complement
barge	rate	complement
base	rate	complement
bonus	rate	complement
coupon	rate	complement
coverage	rate	complement
duty	rate	complement
exchange	rate	complement
guarantee	rate	complement
income tax	rate	complement
increase	rate	complement
insurance	rate	complement
intervention	rate	complement
investment	rate	complement
lease	rate	complement
lending	rate	complement
money	rate	complement
order	rate	complement
ownership	rate	complement
percentage	rate	complement
price	rate	complement
production	rate	complement
profit	rate	complement
property	rate	complement
selling	rate	complement
telephone	rate	complement
transport	rate	complement
utilization	rate	complement
wage	rate	complement
celebrity	clout	complement
consumer	clout	complement
employee	clout	complement
agency	clout	complement
superpower	clout	complement
bank	power	complement
executive	power	complement
government	power	complement
police	power	complement
state	power	complement
market	direction	complement
policy	direction	complement
development	momentum	complement
earnings	momentum	complement
growth	momentum	complement
health	status	complement
immigration	status	complement
job	status	complement
screen	resolution	complement
venture	firm	purpose
breeding	pair	purpose
swing	vote	purpose
development	body	purpose
lawmaking	body	purpose
reservation	clerk	purpose
shipping	clerk	purpose
brokerage	commission	purpose
disarmament	commission	purpose
inquiry	commission	purpose
inspection	commission	purpose
police	commission	purpose
trading	commission	purpose
action	committee	purpose
appropriation	committee	purpose
banking	committee	purpose
bargaining	committee	purpose
bidding	committee	purpose
commerce	committee	purpose
compensation	committee	purpose
competition	committee	purpose
cooperation	committee	purpose
coordination	committee	purpose
defence	committee	purpose
development	committee	purpose
drafting	committee	purpose
expansion	committee	purpose
industry	committee	purpose
intelligence	committee	purpose
investigating	committee	purpose
investigation	committee	purpose
investment	committee	purpose
judiciary	committee	purpose
management	committee	purpose
mediation	committee	purpose
nominating	committee	purpose
remuneration	committee	purpose
sanction	committee	purpose
screening	committee	purpose
selection	committee	purpose
advertising	company	purpose
auction	company	purpose
aviation	company	purpose
banking	company	purpose
brokerage	company	purpose
building	company	purpose
capitalization	company	purpose
catering	company	purpose
cleaning	company	purpose
commerce	company	purpose
communication	company	purpose
computing	company	purpose
construction	company	purpose
contracting	company	purpose
dance	company	purpose
defence	company	purpose
delivery	company	purpose
development	company	purpose
distribution	company	purpose
drilling	company	purpose
engineering	company	purpose
entertainment	company	purpose
equipment	company	purpose
exploration	company	purpose
factoring	company	purpose
finance	company	purpose
fishing	company	purpose
forestry	company	purpose
gaming	company	purpose
holding	company	purpose
industry	company	purpose
information	company	purpose
insurance	company	purpose
investment	company	purpose
logging	company	purpose
machinery	company	purpose
maintenance	company	purpose
management	company	purpose
manufacturing	company	purpose
marketing	company	purpose
mining	company	purpose
networking	company	purpose
printing	company	purpose
processing	company	purpose
production	company	purpose
rating	company	purpose
recording	company	purpose
recycling	company	purpose
reinsurance	company	purpose
relation	company	purpose
resource	company	purpose
retailing	company	purpose
salvage	company	purpose
service	company	purpose
shareholding	company	purpose
space	company	purpose
storage	company	purpose
telecommunication	company	purpose
testing	company	purpose
trading	company	purpose
training	company	purpose
transmission	company	purpose
transportation	company	purpose
trucking	company	purpose
marketing	cooperative	purpose
manufacturing	enterprise	purpose
processing	enterprise	purpose
production	enterprise	purpose
service	enterprise	purpose
advertising	firm	purpose
banking	firm	purpose
clearing	firm	purpose
communication	firm	purpose
construction	firm	purpose
development	firm	purpose
engineering	firm	purpose
finance	firm	purpose
forecasting	firm	purpose
insurance	firm	purpose
investment	firm	purpose
management	firm	purpose
manufacturing	firm	purpose
marketing	firm	purpose
mining	firm	purpose
outplacement	firm	purpose
rating	firm	purpose
service	firm	purpose
shipping	firm	purpose
telecommunication	firm	purpose
trading	firm	purpose
trucking	firm	purpose
abortion	group	purpose
action	group	purpose
advertising	group	purpose
aerospace	group	purpose
banking	group	purpose
communication	group	purpose
conservation	group	purpose
construction	group	purpose
dance	group	purpose
defence	group	purpose
development	group	purpose
discussion	group	purpose
distribution	group	purpose
engineering	group	purpose
entertainment	group	purpose
equipment	group	purpose
finance	group	purpose
forestry	group	purpose
government	group	purpose
industry	group	purpose
information	group	purpose
inspection	group	purpose
insurance	group	purpose
investigation	group	purpose
investment	group	purpose
management	group	purpose
manufacturing	group	purpose
marketing	group	purpose
mining	group	purpose
packaging	group	purpose
protection	group	purpose
publishing	group	purpose
retailing	group	purpose
service	group	purpose
shipping	group	purpose
telecommunication	group	purpose
trading	group	purpose
transportation	group	purpose
auction	house	purpose
finance	house	purpose
mining	house	purpose
packing	house	purpose
printing	house	purpose
trading	house	purpose
admission	officer	purpose
communication	officer	purpose
development	officer	purpose
enforcement	officer	purpose
lending	officer	purpose
marketing	officer	purpose
operation	officer	purpose
training	officer	purpose
appropriation	panel	purpose
arbitration	panel	purpose
marketing	people	purpose
accountancy	profession	purpose
accounting	profession	purpose
teaching	profession	purpose
investment	professional	purpose
coaching	staff	purpose
enforcement	staff	purpose
management	staff	purpose
marketing	staff	purpose
production	staff	purpose
teaching	staff	purpose
assessment	team	purpose
boxing	team	purpose
construction	team	purpose
cycling	team	purpose
development	team	purpose
diving	team	purpose
expansion	team	purpose
fact finding	team	purpose
inspection	team	purpose
investigating	team	purpose
investigation	team	purpose
management	team	purpose
negotiation	team	purpose
production	team	purpose
prosecution	team	purpose
recovery	team	purpose
shooting	team	purpose
transition	team	purpose
banking	unit	purpose
bargaining	unit	purpose
communication	unit	purpose
construction	unit	purpose
development	unit	purpose
engineering	unit	purpose
equipment	unit	purpose
finance	unit	purpose
intelligence	unit	purpose
investigation	unit	purpose
investment	unit	purpose
management	unit	purpose
manufacturing	unit	purpose
marketing	unit	purpose
production	unit	purpose
publishing	unit	purpose
retailing	unit	purpose
service	unit	purpose
trading	unit	purpose
production	assistant	purpose
teaching	assistant	purpose
advertising	work	purpose
building	work	purpose
construction	work	purpose
development	work	purpose
engineering	work	purpose
exploration	work	purpose
maintenance	work	purpose
modernization	work	purpose
preparation	work	purpose
production	work	purpose
protection	work	purpose
reconstruction	work	purpose
rehabilitation	work	purpose
renovation	work	purpose
restoration	work	purpose
aviation	sector	purpose
banking	sector	purpose
building	sector	purpose
communication	sector	purpose
construction	sector	purpose
defence	sector	purpose
distribution	sector	purpose
engineering	sector	purpose
fishing	sector	purpose
forestry	sector	purpose
government	sector	purpose
industry	sector	purpose
information	sector	purpose
insurance	sector	purpose
investment	sector	purpose
machinery	sector	purpose
manufacturing	sector	purpose
mining	sector	purpose
processing	sector	purpose
production	sector	purpose
resource	sector	purpose
retailing	sector	purpose
service	sector	purpose
telecommunication	sector	purpose
transportation	sector	purpose
banking	community	purpose
development	community	purpose
intelligence	community	purpose
investment	community	purpose
marketing	representative	purpose
boarding	party	purpose
development	partnership	purpose
betting	shop	purpose
entertainment	property	purpose
advertising	agency	purpose
pound	guard	other
pound	lineman	other
pound	note	other
pound	selling	other
pound	bomb	other
pound	tackle	other
pound	junior	other
pound	title	other
pound	sack	other
ton	vessel	other
ton	truck	other
ton	satellite	other
tonne	lot	other
tonne	unit	other
accounting	service	attribute
aviation	service	attribute
broadcasting	service	attribute
conciliation	service	attribute
construction	service	attribute
consultation	service	attribute
consulting	service	attribute
counseling	service	attribute
counterintelligence	service	attribute
distribution	service	attribute
forecasting	service	attribute
inspection	service	attribute
investment	service	attribute
listing	service	attribute
printing	service	attribute
protection	service	attribute
rating	service	attribute
relocation	service	attribute
telecommunication	service	attribute
testing	service	attribute
trading	service	attribute
translation	service	attribute
transportation	service	attribute
trucking	service	attribute
career	service	attribute
catering	service	attribute
consultancy	service	attribute
employment	service	attribute
engineering	service	attribute
maintenance	service	attribute
management	service	attribute
marketing	service	attribute
rehabilitation	service	attribute
repair	service	attribute
research	service	attribute
technology	service	attribute
auction	service	attribute
banking	service	attribute
acquisition	activity	attribute
banking	activity	attribute
building	activity	attribute
buying	activity	attribute
construction	activity	attribute
development	activity	attribute
distribution	activity	attribute
drilling	activity	attribute
enforcement	activity	attribute
exploration	activity	attribute
inspection	activity	attribute
investment	activity	attribute
leasing	activity	attribute
lending	activity	attribute
management	activity	attribute
manufacturing	activity	attribute
marketing	activity	attribute
mining	activity	attribute
production	activity	attribute
promotion	activity	attribute
redemption	activity	attribute
savings	activity	attribute
settlement	activity	attribute
smuggling	activity	attribute
spying	activity	attribute
trading	activity	attribute
training	activity	attribute
abuse	charge	attribute
arson	charge	attribute
bankruptcy	charge	attribute
battery	charge	attribute
bribery	charge	attribute
burglary	charge	attribute
cocaine	charge	attribute
conspiracy	charge	attribute
contempt	charge	attribute
corruption	charge	attribute
driving	charge	attribute
drug	charge	attribute
embezzlement	charge	attribute
espionage	charge	attribute
ethic	charge	attribute
ethics	charge	attribute
extortion	charge	attribute
felony	charge	attribute
finance	charge	attribute
firearm	charge	attribute
fraud	charge	attribute
genocide	charge	attribute
graft	charge	attribute
handling	charge	attribute
homicide	charge	attribute
impeachment	charge	attribute
interest	charge	attribute
kidnapping	charge	attribute
labor	charge	attribute
management	charge	attribute
manslaughter	charge	attribute
misconduct	charge	attribute
misdemeanor	charge	attribute
molestation	charge	attribute
money-laundering	charge	attribute
narcotic	charge	attribute
obscenity	charge	attribute
obstruction	charge	attribute
one-off	charge	attribute
perjury	charge	attribute
possession	charge	attribute
practice	charge	attribute
racketeering	charge	attribute
rape	charge	attribute
robbery	charge	attribute
sex	charge	attribute
shoplifting	charge	attribute
smuggling	charge	attribute
spying	charge	attribute
tax	charge	attribute
terrorism	charge	attribute
theft	charge	attribute
torture	charge	attribute
trafficking	charge	attribute
treason	charge	attribute
weapon	charge	attribute
cash	assistance	attribute
food	assistance	attribute
fire	danger	attribute
priority	basis	attribute
cost	basis	attribute
contract	basis	attribute
baby	coconut	attribute
fledgling	eagle	attribute
adversary	government	attribute
trick	pass	attribute
bonus	number	attribute
organized crime	activity	attribute
surplus	water	attribute
cow	embryo	attribute
quail	embryo	attribute
waxwork	demon	attribute
waxwork	portrait	attribute
sham	marriage	attribute
sham	treatment	attribute
target	population	attribute
sham	reform	attribute
sham	deal	attribute
sham	radiation	attribute
sham	lien	attribute
novelty	furniture	attribute
junta	group	attribute
barrier	wall	attribute
gem	stone	attribute
blues	hit	attribute
company	competitor	attribute
alternate	source	attribute
combination	package	attribute
wind	gust	attribute
design	plan	attribute
budget	draft	attribute
bellwether	issue	attribute
benchmark	bond	attribute
benchmark	survey	attribute
bonus	point	attribute
booster	seat	attribute
burial	service	attribute
candidate	city	attribute
caretaker	cabinet	attribute
caretaker	government	attribute
carrier	rocket	attribute
client	company	attribute
client	investor	attribute
co-chief	executive	attribute
code	name	attribute
code	number	attribute
code	word	attribute
companion	measure	attribute
companion	piece	attribute
compromise	deal	attribute
compromise	measure	attribute
compromise	package	attribute
compromise	plan	attribute
compromise	solution	attribute
computer	sensor	attribute
computer	server	attribute
concept	car	attribute
condominium	unit	attribute
creditor	government	attribute
digit	number	attribute
warning	notice	attribute
dollar	equivalent	attribute
donor	government	attribute
draft	accord	attribute
draft	agreement	attribute
draft	code	attribute
draft	directive	attribute
draft	guideline	attribute
draft	plan	attribute
draft	protocol	attribute
draft	report	attribute
draft	resolution	attribute
draft	rule	attribute
drug	menace	attribute
drum	machine	attribute
embassy	compound	attribute
ensemble	cast	attribute
exhibition	match	attribute
fault	line	attribute
feature	story	attribute
feeder	cattle	attribute
felony	theft	attribute
fighter	bomber	attribute
filler	material	attribute
flagship	brand	attribute
flagship	company	attribute
flagship	store	attribute
fledgling	speculator	attribute
freeway	artery	attribute
gift	item	attribute
gold leaf	inlay	attribute
guide	book	attribute
hit	album	attribute
hit	movie	attribute
hit	show	attribute
hit	single	attribute
home	city	attribute
home	county	attribute
home	port	attribute
home	region	attribute
home	village	attribute
host	city	attribute
host	committee	attribute
host	computer	attribute
host	government	attribute
host	team	attribute
hub	airport	attribute
jet	fighter	attribute
jet	trainer	attribute
junction	point	attribute
junk	bond	attribute
junk	food	attribute
killer	earthquake	attribute
landfill	site	attribute
landmark	accord	attribute
landmark	agreement	attribute
landmark	law	attribute
landmark	property	attribute
landmark	study	attribute
luxury	item	attribute
majority	party	attribute
market	mechanism	attribute
maximum	roll	attribute
member	company	attribute
member	government	attribute
microprocessor	chip	attribute
minimum	percentage	attribute
miracle	cure	attribute
misdemeanor	assault	attribute
monopoly	supplier	attribute
movie	classic	attribute
compromise	agreement	attribute
outlet	store	attribute
benchmark	rate	attribute
benchmark	issue	attribute
parent	body	attribute
parent	company	attribute
petition	drive	attribute
picnic	lunch	attribute
portal	site	attribute
powerhouse	competitor	attribute
predecessor	company	attribute
prefix	number	attribute
president	emeritus	attribute
price	target	attribute
priority	area	attribute
priority	project	attribute
priority	sector	attribute
problem	area	attribute
problem	loan	attribute
problem	property	attribute
processor	chip	attribute
protest	vote	attribute
puppet	government	attribute
quarterfinal	match	attribute
record	profit	attribute
reference	material	attribute
renegade	rider	attribute
repeat	customer	attribute
repeat	offender	attribute
replacement	driver	attribute
sacrifice	bunt	attribute
seed	company	attribute
semifinal	match	attribute
sister	city	attribute
sister	company	attribute
sister	party	attribute
snack	chip	attribute
soldier	ant	attribute
source	material	attribute
splinter	group	attribute
startup	company	attribute
subway	line	attribute
successor	company	attribute
surprise	announcement	attribute
surprise	appearance	attribute
surprise	hit	attribute
surprise	inspection	attribute
surprise	party	attribute
surprise	team	attribute
surprise	victory	attribute
surprise	winner	attribute
tanker	truck	attribute
board	committee	attribute
liaison	group	attribute
target	figure	attribute
target	group	attribute
target	firm	attribute
target	sector	attribute
teller	machine	attribute
test	explosion	attribute
toy	car	attribute
toy	vehicle	attribute
upset	victory	attribute
volunteer	firefighter	attribute
volunteer	masseuse	attribute
brokerage	house	attribute
warehouse	store	attribute
waste	water	attribute
watch	import	attribute
watchdog	body	attribute
watershed	event	attribute
toy	company	purpose
software	company	purpose
software	firm	purpose
software	group	purpose
video	company	purpose
catalog	company	purpose
scrap	merchant	purpose
wine	merchant	purpose
telecommunication	manufacturer	purpose
tabloid	press	purpose
fashion	retailer	purpose
automobile	company	purpose
boot	company	purpose
terror	group	purpose
supply	center	purpose
supply	company	purpose
supply	house	purpose
investment	salesman	purpose
television	group	purpose
television	company	purpose
fashion	company	purpose
fashion	house	purpose
aircraft	company	purpose
aluminum	company	purpose
apparel	company	purpose
beer	company	purpose
beverage	company	purpose
biotech	company	purpose
biotech	firm	purpose
biotechnology	company	purpose
biotechnology	firm	purpose
biotechnology	group	purpose
cable	company	purpose
cable	group	purpose
cable	unit	purpose
car	company	purpose
car	sector	purpose
care	center	purpose
care	company	purpose
care	unit	purpose
chemical	company	purpose
chemical	group	purpose
chemical	unit	purpose
childcare	center	purpose
cigarette	company	purpose
coal	company	purpose
coal	sector	purpose
computer	center	purpose
computer	company	purpose
computer	firm	purpose
copper	company	purpose
cosmetic	company	purpose
water	company	purpose
utility	company	purpose
cosmetics	firm	purpose
credit	cooperative	purpose
credit	unit	purpose
drink	company	purpose
drink	group	purpose
drug	company	purpose
drug	group	purpose
drug	unit	purpose
utility	sector	purpose
water	sector	purpose
electricity	company	purpose
electronics	company	purpose
electronics	firm	purpose
energy	company	purpose
energy	group	purpose
engine	company	purpose
food	center	purpose
food	company	purpose
food	group	purpose
fuel	company	purpose
gas	company	purpose
glass	company	purpose
gold	company	purpose
gold	group	purpose
gold	sector	purpose
goods	group	purpose
grain	company	purpose
hardware	company	purpose
health	center	purpose
health	committee	purpose
health	company	purpose
health	group	purpose
health	sector	purpose
healthcare	company	purpose
healthcare	group	purpose
liquor	company	purpose
livestock	sector	purpose
lumber	company	purpose
magazine	group	purpose
materials	company	purpose
materials	group	purpose
materials	sector	purpose
merchandise	group	purpose
mortgage	company	purpose
mortgage	firm	purpose
mortgage	unit	purpose
newspaper	company	purpose
newspaper	group	purpose
oil	company	purpose
oil	firm	purpose
package	company	purpose
goods	company	purpose
paper	company	purpose
paper	group	purpose
parts	company	purpose
parts	unit	purpose
petrochemical	company	purpose
petrochemical	sector	purpose
pharmaceutical	company	purpose
pharmaceutical	group	purpose
pharmaceutical	sector	purpose
phone	company	purpose
product	company	purpose
product	group	purpose
product	sector	purpose
record	company	purpose
relief	center	purpose
relief	group	purpose
securities	company	purpose
securities	firm	purpose
securities	house	purpose
self-help	group	purpose
semiconductor	company	purpose
semiconductor	group	purpose
shipping	company	purpose
shoe	company	purpose
steel	group	purpose
steel	sector	purpose
steel	unit	purpose
sugar	company	purpose
taxi	company	purpose
tech	company	purpose
tech	sector	purpose
technology	center	purpose
technology	company	purpose
technology	firm	purpose
technology	group	purpose
