investment	style	complement
leadership	style	complement
life	style	complement
party	style	complement
poetry	style	complement
work	style	complement
brand	name	complement
city	name	complement
company	name	complement
fund	name	complement
user	name	complement
victim	name	complement
jersey	number	complement
student	number	complement
book	title	complement
aluminum	price	complement
apparel	price	complement
art	price	complement
base	price	complement
bond	price	complement
bonds	price	complement
bread	price	complement
broiler	price	complement
bullion	price	complement
car	price	complement
cattle	price	complement
ceiling	price	complement
chip	price	complement
cigarette	price	complement
coal	price	complement
cocoa	price	complement
coin	price	complement
commodity	price	complement
computer	price	complement
copper	price	complement
cotton	price	complement
crop	price	complement
crude	price	complement
delivery	price	complement
diesel	price	complement
discount	price	complement
drug	price	complement
equipment	price	complement
farm	price	complement
food	price	complement
fruit	price	complement
fuel	price	complement
future	price	complement
futures	price	complement
gas	price	complement
goods	price	complement
guide	price	complement
hog	price	complement
home	price	complement
house	price	complement
import	price	complement
input	price	complement
issue	price	complement
material	price	complement
meat	price	complement
metal	price	complement
oil	price	complement
petrol	price	complement
platinum	price	complement
procurement	price	complement
property	price	complement
psyllium	price	complement
pulp	price	complement
real estate	price	complement
reinsurance	price	complement
sales	price	complement
seat	price	complement
security	price	complement
service	price	complement
settlement	price	complement
soybean	price	complement
strike	price	complement
sugar	price	complement
support	price	complement
takeover	price	complement
tobacco	price	complement
trading	price	complement
unit	price	complement
wheat	price	complement
widget	price	complement
world	price	complement
cash	value	complement
entertainment	value	complement
home	value	complement
import	value	complement
investment	value	complement
portfolio	value	complement
property	value	complement
shock	value	complement
leadership	quality	complement
service	quality	complement
star	quality	complement
teacher	quality	complement
water	quality	complement
child	mortality	complement
accident	rate	complement
accuracy	rate	complement
cancer	rate	complement
casualty	rate	complement
death	rate	complement
delinquency	rate	complement
employment	rate	complement
enrollment	rate	complement
error	rate	complement
fatality	rate	complement
illiteracy	rate	complement
participation	rate	complement
pass	rate	complement
pregnancy	rate	complement
prevalence	rate	complement
recovery	rate	complement
reimbursement	rate	complement
repurchase	rate	complement
response	rate	complement
reversal	rate	complement
support	rate	complement
survival	rate	complement
infection	rate	complement
graduation	rate	complement
incarceration	rate	complement
literacy	rate	complement
injury	rate	complement
cure	rate	complement
incidence	rate	complement
borrowing	rate	complement
cash	rate	complement
fund	rate	complement
deposit	rate	complement
consumption	rate	complement
inflation	rate	complement
aid	rate	complement
annuity	rate	complement
barge	rate	complement
base	rate	complement
coupon	rate	complement
duty	rate	complement
guarantee	rate	complement
income tax	rate	complement
increase	rate	complement
investment	rate	complement
money	rate	complement
order	rate	complement
percentage	rate	complement
profit	rate	complement
property	rate	complement
selling	rate	complement
transport	rate	complement
celebrity	clout	complement
agency	clout	complement
superpower	clout	complement
executive	power	complement
government	power	complement
police	power	complement
administration	cost	complement
car	cost	complement
cleanup	cost	complement
commission	cost	complement
debt	cost	complement
defense	cost	complement
developing	cost	complement
disposal	cost	complement
drug	cost	complement
employment	cost	complement
equipment	cost	complement
feed	cost	complement
food	cost	complement
fuel	cost	complement
funding	cost	complement
health	cost	complement
healthcare	cost	complement
hospitalization	cost	complement
housing	cost	complement
import	cost	complement
input	cost	complement
interest	cost	complement
investment	cost	complement
labour	cost	complement
launch	cost	complement
maintenance	cost	complement
manufacturing	cost	complement
material	cost	complement
materials	cost	complement
money	cost	complement
oil	cost	complement
operating	cost	complement
pay	cost	complement
payroll	cost	complement
processing	cost	complement
project	cost	complement
rationalisation	cost	complement
redundancy	cost	complement
repair	cost	complement
replacement	cost	complement
research	cost	complement
restructuring	cost	complement
security	cost	complement
settlement	cost	complement
staff	cost	complement
start up	cost	complement
startup	cost	complement
trading	cost	complement
transport	cost	complement
transportation	cost	complement
tuition	cost	complement
policy	direction	complement
health	status	complement
party	discipline	complement
student	discipline	complement
banking	arm	purpose
distribution	arm	purpose
investment	arm	purpose
publishing	arm	purpose
service	arm	purpose
trading	arm	purpose
brewing	operation	purpose
program trading	goblin	purpose
investment	club	purpose
teaching	job	purpose
baseball	operation	purpose
hockey	operation	purpose
football	operation	purpose
extraction	force	purpose
implementation	force	purpose
invasion	force	purpose
protection	force	purpose
rating	board	purpose
brokerage	commission	purpose
inspection	commission	purpose
police	commission	purpose
trading	commission	purpose
appropriation	committee	purpose
banking	committee	purpose
bargaining	committee	purpose
commerce	committee	purpose
defence	committee	purpose
expansion	committee	purpose
intelligence	committee	purpose
investment	committee	purpose
judiciary	committee	purpose
mediation	committee	purpose
nominating	committee	purpose
screening	committee	purpose
selection	committee	purpose
banking	company	purpose
brokerage	company	purpose
capitalization	company	purpose
catering	company	purpose
commerce	company	purpose
communication	company	purpose
defence	company	purpose
delivery	company	purpose
distribution	company	purpose
engineering	company	purpose
entertainment	company	purpose
equipment	company	purpose
exploration	company	purpose
factoring	company	purpose
fishing	company	purpose
forestry	company	purpose
investment	company	purpose
logging	company	purpose
maintenance	company	purpose
manufacturing	company	purpose
networking	company	purpose
processing	company	purpose
rating	company	purpose
recording	company	purpose
recycling	company	purpose
reinsurance	company	purpose
salvage	company	purpose
service	company	purpose
storage	company	purpose
testing	company	purpose
trading	company	purpose
transportation	company	purpose
trucking	company	purpose
investment	corporation	purpose
maintenance	crew	purpose
salvage	crew	purpose
accounting	department	purpose
administration	department	purpose
banking	department	purpose
commerce	department	purpose
communication	department	purpose
correction	department	purpose
engineering	department	purpose
forestry	department	purpose
inspection	department	purpose
police	department	purpose
probation	department	purpose
protection	department	purpose
service	department	purpose
trading	department	purpose
transportation	department	purpose
banking	division	purpose
communication	division	purpose
engineering	division	purpose
entertainment	division	purpose
equipment	division	purpose
investment	division	purpose
manufacturing	division	purpose
publishing	division	purpose
section	division	purpose
service	division	purpose
trading	division	purpose
publishing	empire	purpose
manufacturing	enterprise	purpose
processing	enterprise	purpose
service	enterprise	purpose
banking	firm	purpose
clearing	firm	purpose
communication	firm	purpose
engineering	firm	purpose
investment	firm	purpose
manufacturing	firm	purpose
outplacement	firm	purpose
rating	firm	purpose
service	firm	purpose
trading	firm	purpose
trucking	firm	purpose
banking	giant	purpose
communication	giant	purpose
entertainment	giant	purpose
publishing	giant	purpose
service	giant	purpose
aerospace	group	purpose
banking	group	purpose
communication	group	purpose
defence	group	purpose
distribution	group	purpose
engineering	group	purpose
entertainment	group	purpose
equipment	group	purpose
forestry	group	purpose
government	group	purpose
inspection	group	purpose
investment	group	purpose
manufacturing	group	purpose
protection	group	purpose
publishing	group	purpose
service	group	purpose
trading	group	purpose
transportation	group	purpose
packing	house	purpose
trading	house	purpose
appliance	industry	purpose
armament	industry	purpose
banking	industry	purpose
brokerage	industry	purpose
communication	industry	purpose
defence	industry	purpose
distribution	industry	purpose
engineering	industry	purpose
equipment	industry	purpose
fishing	industry	purpose
forestry	industry	purpose
gambling	industry	purpose
investment	industry	purpose
logging	industry	purpose
manufacturing	industry	purpose
poultry	industry	purpose
processing	industry	purpose
protection	industry	purpose
publishing	industry	purpose
recording	industry	purpose
service	industry	purpose
transportation	industry	purpose
banking	institution	purpose
investment	institution	purpose
learning	institution	purpose
delivery	man	purpose
accounting	office	purpose
administration	office	purpose
banking	office	purpose
brokerage	office	purpose
service	office	purpose
transition	office	purpose
communication	officer	purpose
banking	operation	purpose
brokerage	operation	purpose
clearing	operation	purpose
distribution	operation	purpose
engineering	operation	purpose
entertainment	operation	purpose
gambling	operation	purpose
investment	operation	purpose
logging	operation	purpose
maintenance	operation	purpose
manufacturing	operation	purpose
processing	operation	purpose
publishing	operation	purpose
recovery	operation	purpose
refining	operation	purpose
salvage	operation	purpose
service	operation	purpose
smuggling	operation	purpose
banking	organization	purpose
intelligence	organization	purpose
protection	organization	purpose
service	organization	purpose
vision	organization	purpose
appropriation	panel	purpose
arbitration	panel	purpose
maintenance	personnel	purpose
service	personnel	purpose
accounting	profession	purpose
teaching	profession	purpose
investment	professional	purpose
teaching	staff	purpose
banking	subsidiary	purpose
manufacturing	subsidiary	purpose
service	subsidiary	purpose
trading	subsidiary	purpose
banking	syndicate	purpose
cycling	team	purpose
diving	team	purpose
expansion	team	purpose
fact finding	team	purpose
inspection	team	purpose
prosecution	team	purpose
recovery	team	purpose
transition	team	purpose
banking	unit	purpose
bargaining	unit	purpose
communication	unit	purpose
engineering	unit	purpose
equipment	unit	purpose
intelligence	unit	purpose
investment	unit	purpose
manufacturing	unit	purpose
publishing	unit	purpose
service	unit	purpose
trading	unit	purpose
engineering	worker	purpose
maintenance	worker	purpose
manufacturing	worker	purpose
sanitation	worker	purpose
teaching	position	purpose
manufacturing	job	purpose
distribution	chief	purpose
investment	bank	purpose
trading	bank	purpose
teaching	assistant	purpose
listing	agent	purpose
teaching	post	purpose
engineering	work	purpose
exploration	work	purpose
maintenance	work	purpose
modernization	work	purpose
preparation	work	purpose
protection	work	purpose
rating	bureaus	purpose
transportation	operation	purpose
trading	business	purpose
banking	sector	purpose
communication	sector	purpose
defence	sector	purpose
distribution	sector	purpose
engineering	sector	purpose
fishing	sector	purpose
forestry	sector	purpose
government	sector	purpose
investment	sector	purpose
manufacturing	sector	purpose
processing	sector	purpose
service	sector	purpose
transportation	sector	purpose
recording	career	purpose
teaching	career	purpose
writing	career	purpose
banking	community	purpose
intelligence	community	purpose
investment	community	purpose
investment	pro	purpose
investment	partner	purpose
trading	partner	purpose
boarding	party	purpose
defense	contractor	purpose
entertainment	property	purpose
prostitution	ring	purpose
pound	man	other
pound	guard	other
pound	box	other
pound	lineman	other
pound	note	other
pound	selling	other
pound	senior	other
pound	bass	other
pound	frame	other
pound	bomb	other
pound	tackle	other
pound	junior	other
pound	title	other
pound	weight	other
pound	bag	other
pound	sack	other
pound	division	other
tonne	lot	other
tonne	unit	other
carat	diamond	other
knife	killing	causal
machete	killing	causal
accounting	service	attribute
consulting	service	attribute
counseling	service	attribute
distribution	service	attribute
inspection	service	attribute
investment	service	attribute
listing	service	attribute
protection	service	attribute
rating	service	attribute
relocation	service	attribute
testing	service	attribute
trading	service	attribute
translation	service	attribute
transportation	service	attribute
trucking	service	attribute
catering	service	attribute
consultancy	service	attribute
employment	service	attribute
engineering	service	attribute
maintenance	service	attribute
repair	service	attribute
research	service	attribute
banking	service	attribute
appropriation	process	attribute
arbitration	process	attribute
bargaining	process	attribute
democratization	process	attribute
extradition	process	attribute
inspection	process	attribute
investment	process	attribute
learning	process	attribute
manufacturing	process	attribute
mediation	process	attribute
modernization	process	attribute
nominating	process	attribute
nomination	process	attribute
peace	process	attribute
privatization	process	attribute
procurement	process	attribute
reconciliation	process	attribute
recovery	process	attribute
screening	process	attribute
selection	process	attribute
settlement	process	attribute
testing	process	attribute
transformation	process	attribute
transition	process	attribute
treatment	process	attribute
voting	process	attribute
banking	activity	attribute
buying	activity	attribute
distribution	activity	attribute
exploration	activity	attribute
inspection	activity	attribute
investment	activity	attribute
leasing	activity	attribute
manufacturing	activity	attribute
savings	activity	attribute
settlement	activity	attribute
smuggling	activity	attribute
spying	activity	attribute
trading	activity	attribute
battery	charge	attribute
bribery	charge	attribute
conspiracy	charge	attribute
contempt	charge	attribute
corruption	charge	attribute
drug	charge	attribute
embezzlement	charge	attribute
ethic	charge	attribute
firearm	charge	attribute
graft	charge	attribute
handling	charge	attribute
interest	charge	attribute
kidnapping	charge	attribute
manslaughter	charge	attribute
molestation	charge	attribute
obscenity	charge	attribute
obstruction	charge	attribute
one-off	charge	attribute
possession	charge	attribute
sex	charge	attribute
smuggling	charge	attribute
spying	charge	attribute
terrorism	charge	attribute
theft	charge	attribute
torture	charge	attribute
weapon	charge	attribute
cash	assistance	attribute
food	assistance	attribute
priority	basis	attribute
priority	program	attribute
bikini	beachwear	attribute
machine	dryer	attribute
child	alligator	attribute
adversary	government	attribute
trick	pass	attribute
blowout	win	attribute
security	holding	attribute
property	holding	attribute
cash	holding	attribute
dollar	holding	attribute
organized crime	activity	attribute
investment	purpose	attribute
recordkeeping	purpose	attribute
quail	embryo	attribute
sham	list	attribute
sham	marriage	attribute
sham	shipment	attribute
sham	pain	attribute
sham	canvassing	attribute
sham	treatment	attribute
target	population	attribute
sham	reform	attribute
sham	transaction	attribute
sham	trust	attribute
sham	deal	attribute
star	defender	attribute
sham	negotiation	attribute
sham	radiation	attribute
sham	lien	attribute
sham	secretin	attribute
novelty	furniture	attribute
junta	group	attribute
company	competitor	attribute
profit	margin	attribute
combination	package	attribute
minimum	standard	attribute
applicant	country	attribute
design	plan	attribute
art	treasure	attribute
benchmark	bond	attribute
benchmark	survey	attribute
booster	seat	attribute
buffer	stock	attribute
buffer	zone	attribute
car	model	attribute
code	name	attribute
code	number	attribute
code	word	attribute
commodity	chemical	attribute
commodity	product	attribute
companion	measure	attribute
companion	piece	attribute
computer	sensor	attribute
computer	server	attribute
computer	terminal	attribute
computer	workstation	attribute
condominium	unit	attribute
conveyor	belt	attribute
creditor	bank	attribute
creditor	country	attribute
creditor	government	attribute
data	product	attribute
deadend	job	attribute
debtor	country	attribute
digit	number	attribute
dividend	bonus	attribute
dollar	equivalent	attribute
draft	accord	attribute
draft	agenda	attribute
draft	agreement	attribute
draft	budget	attribute
draft	code	attribute
draft	constitution	attribute
draft	decision	attribute
draft	declaration	attribute
draft	decree	attribute
draft	directive	attribute
draft	document	attribute
draft	guideline	attribute
draft	legislation	attribute
draft	plan	attribute
draft	proposal	attribute
draft	protocol	attribute
draft	regulation	attribute
draft	report	attribute
draft	resolution	attribute
draft	rule	attribute
draft	statement	attribute
draft	text	attribute
draft	treaty	attribute
draft	version	attribute
drug	menace	attribute
drug	product	attribute
ensemble	cast	attribute
exhibition	match	attribute
fault	line	attribute
fighter	bomber	attribute
filler	material	attribute
flagship	brand	attribute
flagship	company	attribute
flagship	newspaper	attribute
flagship	product	attribute
flagship	store	attribute
food	staple	attribute
freeway	artery	attribute
fusion	reaction	attribute
courtesy	call	attribute
gold leaf	inlay	attribute
guide	book	attribute
hit	album	attribute
hit	movie	attribute
hit	musical	attribute
hit	series	attribute
hit	show	attribute
hit	single	attribute
home	city	attribute
home	county	attribute
home	district	attribute
home	port	attribute
home	province	attribute
home	region	attribute
home	state	attribute
home	town	attribute
home	village	attribute
host	city	attribute
host	committee	attribute
host	computer	attribute
host	country	attribute
host	family	attribute
host	government	attribute
host	team	attribute
jet	fighter	attribute
jet	trainer	attribute
junk	bond	attribute
junk	email	attribute
junk	food	attribute
junk	mail	attribute
landmark	accord	attribute
landmark	agreement	attribute
landmark	building	attribute
landmark	case	attribute
landmark	decision	attribute
landmark	law	attribute
landmark	legislation	attribute
landmark	property	attribute
landmark	ruling	attribute
landmark	study	attribute
landmark	treaty	attribute
landmark	trial	attribute
luxury	item	attribute
machine	gun	attribute
machine	tool	attribute
maximum	bang	attribute
maximum	roll	attribute
merchant	banker	attribute
minimum	percentage	attribute
minority	nationality	attribute
miracle	cure	attribute
movie	classic	attribute
movie	musical	attribute
neighbor	country	attribute
niche	market	attribute
observer	country	attribute
target	level	attribute
outlet	mall	attribute
outlet	store	attribute
benchmark	rate	attribute
benchmark	issue	attribute
picnic	lunch	attribute
politics	category	attribute
portal	site	attribute
precursor	chemical	attribute
prefix	number	attribute
priority	area	attribute
priority	project	attribute
priority	sector	attribute
protest	vote	attribute
quarterfinal	match	attribute
refund	check	attribute
replacement	driver	attribute
replacement	part	attribute
replacement	player	attribute
replacement	worker	attribute
rogue	state	attribute
sacrifice	bunt	attribute
semifinal	match	attribute
sister	city	attribute
sister	company	attribute
sister	organization	attribute
sister	party	attribute
sister	publication	attribute
snack	chip	attribute
source	country	attribute
source	material	attribute
startup	company	attribute
superconductor	crystal	attribute
tanker	plane	attribute
tanker	truck	attribute
liaison	group	attribute
target	audience	attribute
target	country	attribute
target	date	attribute
target	figure	attribute
target	group	attribute
target	zone	attribute
target	firm	attribute
target	sector	attribute
test	explosion	attribute
test	flight	attribute
trainer	aircraft	attribute
upset	victory	attribute
brokerage	house	attribute
warehouse	store	attribute
watch	import	attribute
watchdog	body	attribute
watchdog	organization	attribute
trading	abuse	attribute
dual-trading	abuse	attribute
dining	category	attribute
food	category	attribute
entertainment	category	attribute
service	category	attribute
software	company	purpose
software	firm	purpose
software	group	purpose
vehicle	industry	purpose
catalog	company	purpose
catalog	operation	purpose
wine	merchant	purpose
gas	monopoly	purpose
oil	monopoly	purpose
hospitality	industry	purpose
utility	industry	purpose
grocery	market	purpose
automobile	company	purpose
propaganda	department	purpose
boot	company	purpose
supply	center	purpose
supply	company	purpose
supply	house	purpose
supply	industry	purpose
supply	operation	purpose
investment	salesman	purpose
aluminum	company	purpose
apparel	company	purpose
biotechnology	company	purpose
biotechnology	firm	purpose
biotechnology	group	purpose
cable	company	purpose
cable	giant	purpose
cable	group	purpose
cable	industry	purpose
cable	operation	purpose
cable	unit	purpose
car	company	purpose
car	division	purpose
car	operation	purpose
car	sector	purpose
childcare	center	purpose
cigarette	company	purpose
coal	company	purpose
coal	operation	purpose
coal	sector	purpose
computer	center	purpose
computer	company	purpose
computer	division	purpose
computer	firm	purpose
computer	industry	purpose
computer	operation	purpose
copper	company	purpose
water	company	purpose
utility	company	purpose
drug	company	purpose
drug	group	purpose
drug	office	purpose
drug	operation	purpose
drug	organization	purpose
drug	unit	purpose
utility	sector	purpose
water	sector	purpose
utility	operation	purpose
electronics	company	purpose
electronics	division	purpose
electronics	firm	purpose
engine	company	purpose
food	center	purpose
food	company	purpose
food	division	purpose
food	group	purpose
food	operation	purpose
fuel	company	purpose
gas	company	purpose
gas	division	purpose
gas	industry	purpose
gas	operation	purpose
goods	group	purpose
health	center	purpose
health	committee	purpose
health	company	purpose
health	department	purpose
health	division	purpose
health	group	purpose
health	industry	purpose
health	organization	purpose
health	sector	purpose
healthcare	company	purpose
healthcare	group	purpose
liquor	company	purpose
materials	company	purpose
materials	group	purpose
materials	industry	purpose
materials	sector	purpose
oil	company	purpose
oil	firm	purpose
oil	operation	purpose
package	company	purpose
goods	company	purpose
petrochemical	company	purpose
petrochemical	sector	purpose
pharmaceutical	company	purpose
pharmaceutical	division	purpose
pharmaceutical	group	purpose
pharmaceutical	sector	purpose
real estate	business	purpose
relief	center	purpose
relief	group	purpose
relief	operation	purpose
relief	organization	purpose
securities	company	purpose
securities	firm	purpose
securities	house	purpose
self-help	group	purpose
sugar	company	purpose
taxi	company	purpose
tech	company	purpose
tech	sector	purpose
sex	industry	purpose
telecom	company	purpose
telecom	giant	purpose
telecom	industry	purpose
telecom	sector	purpose
tobacco	company	purpose
tobacco	firm	purpose
tobacco	operation	purpose
timber	company	purpose
timber	industry	purpose
movie	company	purpose
multimedia	company	purpose
media	center	purpose
media	company	purpose
media	conglomerate	purpose
media	empire	purpose
media	firm	purpose
media	giant	purpose
media	group	purpose
media	industry	purpose
media	organization	purpose
media	sector	purpose
art	center	purpose
art	company	purpose
art	group	purpose
art	house	purpose
art	institution	purpose
art	organisation	purpose
art	organization	purpose
